Path;Class
?D:\Class_NN\Class_preprocessing_4400\2\12.jpgGaussianBlur-0.5.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\12.jpgMedianBlur-3.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\12.jpgMultiply-1.251.251.25.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\12.jpgMultiply-1.2511.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\12.jpgMultiply-1.51.51.5.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\12.jpgOpening-1.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\12.jpgOpening-3.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\12.jpgRotation-0.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\12.jpgRotation-15.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\12.jpgRotation-180.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\12.jpgRotation-20.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\12.jpgRotation-25.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\12.jpgRotation-45.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\12.jpgRotation-5.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\12.jpgRotation-50.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\12.jpgRotation-90.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\13.jpgAverageingBlur-4.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\13.jpgClosing-1.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\13.jpgCrop-40x40.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\13.jpgDilation-1.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\13.jpgErosion-1.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\13.jpgGaussianBlur-0.25.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\13.jpgGaussianBlur-0.5.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\13.jpgMedianBlur-3.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\13.jpgMultiply-1.251.251.25.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\13.jpgMultiply-1.2511.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\13.jpgMultiply-1.51.51.5.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\13.jpgOpening-1.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\13.jpgOpening-3.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\13.jpgRotation-0.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\13.jpgRotation-15.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\13.jpgRotation-180.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\13.jpgRotation-20.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\13.jpgRotation-25.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\13.jpgRotation-45.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\13.jpgRotation-5.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\13.jpgRotation-50.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\13.jpgRotation-90.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\14.jpgAverageingBlur-4.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\14.jpgClosing-1.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\14.jpgCrop-40x40.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\14.jpgDilation-1.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\14.jpgErosion-1.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\14.jpgGaussianBlur-0.25.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\14.jpgGaussianBlur-0.5.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\14.jpgMedianBlur-3.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\14.jpgMultiply-1.251.251.25.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\14.jpgMultiply-1.2511.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\14.jpgMultiply-1.51.51.5.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\14.jpgOpening-1.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\14.jpgOpening-3.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\14.jpgRotation-0.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\14.jpgRotation-15.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\14.jpgRotation-180.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\14.jpgRotation-20.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\14.jpgRotation-25.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\14.jpgRotation-45.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\14.jpgRotation-5.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\14.jpgRotation-50.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\14.jpgRotation-90.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\15.jpgAverageingBlur-4.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\15.jpgClosing-1.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\15.jpgCrop-40x40.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\15.jpgDilation-1.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\15.jpgErosion-1.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\15.jpgGaussianBlur-0.25.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\15.jpgGaussianBlur-0.5.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\15.jpgMedianBlur-3.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\15.jpgMultiply-1.251.251.25.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\15.jpgMultiply-1.2511.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\15.jpgMultiply-1.51.51.5.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\15.jpgOpening-1.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\15.jpgOpening-3.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\15.jpgRotation-0.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\15.jpgRotation-15.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\15.jpgRotation-180.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\15.jpgRotation-20.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\15.jpgRotation-25.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\15.jpgRotation-45.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\15.jpgRotation-5.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\15.jpgRotation-50.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\15.jpgRotation-90.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\16.jpgAverageingBlur-4.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\16.jpgClosing-1.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\16.jpgCrop-40x40.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\16.jpgDilation-1.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\16.jpgErosion-1.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\16.jpgGaussianBlur-0.25.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\16.jpgGaussianBlur-0.5.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\16.jpgMedianBlur-3.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\16.jpgMultiply-1.251.251.25.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\16.jpgMultiply-1.2511.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\16.jpgMultiply-1.51.51.5.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\16.jpgOpening-1.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\16.jpgOpening-3.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\16.jpgRotation-0.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\16.jpgRotation-15.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\16.jpgRotation-180.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\16.jpgRotation-20.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\16.jpgRotation-25.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\16.jpgRotation-45.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\16.jpgRotation-5.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\16.jpgRotation-50.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\16.jpgRotation-90.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\17.jpgAverageingBlur-4.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\17.jpgClosing-1.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\17.jpgCrop-40x40.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\17.jpgDilation-1.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\17.jpgErosion-1.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\17.jpgGaussianBlur-0.25.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\17.jpgGaussianBlur-0.5.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\17.jpgMedianBlur-3.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\17.jpgMultiply-1.251.251.25.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\17.jpgMultiply-1.2511.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\17.jpgMultiply-1.51.51.5.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\17.jpgOpening-1.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\17.jpgOpening-3.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\17.jpgRotation-0.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\17.jpgRotation-15.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\17.jpgRotation-180.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\17.jpgRotation-20.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\17.jpgRotation-25.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\17.jpgRotation-45.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\17.jpgRotation-5.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\17.jpgRotation-50.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\17.jpgRotation-90.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\18.jpgAverageingBlur-4.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\18.jpgClosing-1.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\18.jpgCrop-40x40.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\18.jpgDilation-1.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\18.jpgErosion-1.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\18.jpgGaussianBlur-0.25.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\18.jpgGaussianBlur-0.5.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\18.jpgMedianBlur-3.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\18.jpgMultiply-1.251.251.25.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\18.jpgMultiply-1.2511.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\18.jpgMultiply-1.51.51.5.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\18.jpgOpening-1.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\18.jpgOpening-3.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\18.jpgRotation-0.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\18.jpgRotation-15.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\18.jpgRotation-180.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\18.jpgRotation-20.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\18.jpgRotation-25.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\18.jpgRotation-45.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\18.jpgRotation-5.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\18.jpgRotation-50.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\18.jpgRotation-90.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\19.jpgAverageingBlur-4.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\19.jpgClosing-1.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\19.jpgCrop-40x40.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\19.jpgDilation-1.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\19.jpgErosion-1.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\19.jpgGaussianBlur-0.25.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\19.jpgGaussianBlur-0.5.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\19.jpgMedianBlur-3.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\19.jpgMultiply-1.251.251.25.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\19.jpgMultiply-1.2511.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\19.jpgMultiply-1.51.51.5.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\19.jpgOpening-1.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\19.jpgOpening-3.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\19.jpgRotation-0.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\19.jpgRotation-15.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\19.jpgRotation-180.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\19.jpgRotation-20.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\19.jpgRotation-25.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\19.jpgRotation-45.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\19.jpgRotation-5.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\19.jpgRotation-50.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\19.jpgRotation-90.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\2.jpgAverageingBlur-4.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\2.jpgClosing-1.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\2.jpgCrop-40x40.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\2.jpgDilation-1.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\2.jpgErosion-1.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\2.jpgGaussianBlur-0.25.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\2.jpgGaussianBlur-0.5.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\2.jpgMedianBlur-3.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\2.jpgMultiply-1.251.251.25.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\2.jpgMultiply-1.2511.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\2.jpgMultiply-1.51.51.5.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\2.jpgOpening-1.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\2.jpgOpening-3.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\2.jpgRotation-0.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\2.jpgRotation-15.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\2.jpgRotation-180.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\2.jpgRotation-20.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\2.jpgRotation-25.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\2.jpgRotation-45.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\2.jpgRotation-5.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\2.jpgRotation-50.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\2.jpgRotation-90.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\20.jpgAverageingBlur-4.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\20.jpgClosing-1.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\20.jpgCrop-40x40.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\20.jpgDilation-1.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\20.jpgErosion-1.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\20.jpgGaussianBlur-0.25.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\20.jpgGaussianBlur-0.5.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\20.jpgMedianBlur-3.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\20.jpgMultiply-1.251.251.25.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\20.jpgMultiply-1.2511.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\20.jpgMultiply-1.51.51.5.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\20.jpgOpening-1.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\20.jpgOpening-3.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\20.jpgRotation-0.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\20.jpgRotation-15.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\20.jpgRotation-180.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\20.jpgRotation-20.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\20.jpgRotation-25.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\20.jpgRotation-45.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\20.jpgRotation-5.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\20.jpgRotation-50.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\20.jpgRotation-90.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\21.jpgAverageingBlur-4.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\21.jpgClosing-1.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\21.jpgCrop-40x40.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\21.jpgDilation-1.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\21.jpgErosion-1.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\21.jpgGaussianBlur-0.25.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\21.jpgGaussianBlur-0.5.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\21.jpgMedianBlur-3.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\21.jpgMultiply-1.251.251.25.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\21.jpgMultiply-1.2511.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\21.jpgMultiply-1.51.51.5.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\21.jpgOpening-1.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\21.jpgOpening-3.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\21.jpgRotation-0.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\21.jpgRotation-15.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\21.jpgRotation-180.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\21.jpgRotation-20.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\21.jpgRotation-25.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\21.jpgRotation-45.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\21.jpgRotation-5.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\21.jpgRotation-50.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\21.jpgRotation-90.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\22.jpgAverageingBlur-4.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\22.jpgClosing-1.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\22.jpgCrop-40x40.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\22.jpgDilation-1.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\22.jpgErosion-1.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\22.jpgGaussianBlur-0.25.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\22.jpgGaussianBlur-0.5.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\22.jpgMedianBlur-3.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\22.jpgMultiply-1.251.251.25.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\22.jpgMultiply-1.2511.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\22.jpgMultiply-1.51.51.5.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\22.jpgOpening-1.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\22.jpgOpening-3.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\22.jpgRotation-0.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\22.jpgRotation-15.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\22.jpgRotation-180.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\22.jpgRotation-20.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\22.jpgRotation-25.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\22.jpgRotation-45.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\22.jpgRotation-5.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\22.jpgRotation-50.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\22.jpgRotation-90.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\23.jpgAverageingBlur-4.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\23.jpgClosing-1.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\23.jpgCrop-40x40.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\23.jpgDilation-1.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\23.jpgErosion-1.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\23.jpgGaussianBlur-0.25.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\23.jpgGaussianBlur-0.5.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\23.jpgMedianBlur-3.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\23.jpgMultiply-1.251.251.25.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\23.jpgMultiply-1.2511.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\23.jpgMultiply-1.51.51.5.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\23.jpgOpening-1.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\23.jpgOpening-3.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\23.jpgRotation-0.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\23.jpgRotation-15.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\23.jpgRotation-180.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\23.jpgRotation-20.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\23.jpgRotation-25.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\23.jpgRotation-45.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\23.jpgRotation-5.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\23.jpgRotation-50.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\23.jpgRotation-90.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\24.jpgAverageingBlur-4.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\24.jpgClosing-1.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\24.jpgCrop-40x40.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\24.jpgDilation-1.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\24.jpgErosion-1.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\24.jpgGaussianBlur-0.25.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\24.jpgGaussianBlur-0.5.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\24.jpgMedianBlur-3.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\24.jpgMultiply-1.251.251.25.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\24.jpgMultiply-1.2511.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\24.jpgMultiply-1.51.51.5.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\24.jpgOpening-1.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\24.jpgOpening-3.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\24.jpgRotation-0.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\24.jpgRotation-15.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\24.jpgRotation-180.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\24.jpgRotation-20.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\24.jpgRotation-25.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\24.jpgRotation-45.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\24.jpgRotation-5.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\24.jpgRotation-50.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\24.jpgRotation-90.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\25.jpgAverageingBlur-4.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\25.jpgClosing-1.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\25.jpgCrop-40x40.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\25.jpgDilation-1.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\25.jpgErosion-1.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\25.jpgGaussianBlur-0.25.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\25.jpgGaussianBlur-0.5.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\25.jpgMedianBlur-3.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\25.jpgMultiply-1.251.251.25.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\25.jpgMultiply-1.2511.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\25.jpgMultiply-1.51.51.5.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\25.jpgOpening-1.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\25.jpgOpening-3.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\25.jpgRotation-0.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\25.jpgRotation-15.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\25.jpgRotation-180.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\25.jpgRotation-20.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\25.jpgRotation-25.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\25.jpgRotation-45.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\25.jpgRotation-5.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\25.jpgRotation-50.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\25.jpgRotation-90.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\26.jpgAverageingBlur-4.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\26.jpgClosing-1.jpg;2
?D:\Class_NN\Class_preprocessing_4400\2\26.jpgCrop-40x40.jpg;2
